Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolutionException.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolutionException.java,1,1,1,1,4,0,4,0,,,,,1,0,0,6,,6,6,0,6,,0,0,0,6,,68,,,,10,,,,37,,,17,6,21,,,,,,,10,17,11,,,6,,,,,,,,1,1,1,1,,,0,,,,0.57,6,6,6,6
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/CyclicDependencyException.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/CyclicDependencyException.java,1,1,1,1,5,0,5,0,,,,,1,0,0,2,,2,2,1,2,,0,0,0,2,,45,,,,5,,,,17,,,8,3,23,,,,,,,6,9,6,,,3,,,,,,,,1,1,1,1,,,0,,,,1.35,2,2,2,2
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/MultipleArtifactsNotFoundException.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/MultipleArtifactsNotFoundException.java,1,1,1,1,15,2,9,3,,,,,1,1,0,5,,5,4,2,5,,0,1,0,4,,122,,,,20,,,,61,,,24,23,41,,,,,,,25,34,18,,,16,,,,,,,,3,3,3,1,,,1,,,,0.67,7,7,7,5
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/filter/ArtifactFilter.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/filter/ArtifactFilter.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,30,,,,3,,,,6,,,4,0,21,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,3.50,0,0,0,0
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/ArtifactVersion.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/ArtifactVersion.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,6,6,0,6,,6,0,0,0,,42,,,,7,,,,11,,,9,0,24,,,,,,,7,8,8,,,0,,,,,,,,0,0,0,0,,,0,,,,2.18,0,0,0,0
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/ComparableVersion.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/ComparableVersion.java,2,2,3,1,13,1,11,1,,,,,5,3,6,26,,29,26,8,29,,4,2,0,23,,503,,,,79,,,,341,,,83,158,91,,,,,,,132,192,80,,,112,,,,,,,,12,11,13,8,,,3,,,,0.27,73,65,78,44
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/DefaultArtifactVersion.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/DefaultArtifactVersion.java,2,2,3,1,14,0,12,0,,,,,1,1,0,12,,12,11,6,12,,0,1,0,11,,228,,,,30,,,,172,,,33,68,26,,,,,,,54,84,29,,,55,,,,,,,,13,13,17,3,,,3,,,,0.15,33,33,38,14
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/InvalidVersionSpecificationException.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/InvalidVersionSpecificationException.java,1,1,1,1,4,0,4,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,34,,,,2,,,,9,,,4,1,23,,,,,,,2,4,3,,,1,,,,,,,,1,1,1,1,,,0,,,,2.56,1,1,1,1
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/OverConstrainedVersionException.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/OverConstrainedVersionException.java,1,1,1,1,5,0,5,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,49,,,,6,,,,20,,,12,2,23,,,,,,,7,10,8,,,2,,,,,,,,1,1,1,1,,,0,,,,1.15,2,2,2,2
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/Restriction.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/Restriction.java,3,3,3,2,16,1,14,0,,,,,1,0,1,9,,9,9,4,9,,0,0,0,9,,195,,,,31,,,,141,,,24,61,23,,,,,,,45,74,21,,,53,,,,,,,,10,10,10,10,,,2,,,,0.16,32,32,34,24
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/VersionRange.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/artifact/versioning/VersionRange.java,4,4,6,1,31,2,25,3,,,,,1,3,0,17,,17,14,2,17,,0,3,0,14,,583,,,,58,,,,436,,,77,211,89,,,,,,,146,224,75,,,149,,,,,,,,19,19,28,4,,,5,,,,0.20,77,77,103,24
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/repository/Proxy.java,1,1,1,1,7,0,4,3,,,,,1,0,3,16,,16,16,8,16,,0,0,0,16,,197,,,,28,,,,79,,,29,19,90,,,,,,,28,45,29,,,16,,,,,,,,1,1,1,1,,,0,,,,1.14,16,16,16,16
File,"maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/repository/legacy/metadata/ArtifactMetadata.java",maven-maven-3.3.0/maven-artifact/src/main/java/org/apache/maven/repository/legacy/metadata/ArtifactMetadata.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,11,11,0,11,,11,0,0,0,,83,,,,13,,,,19,,,17,0,51,,,,,,,14,15,15,,,0,,,,,,,,0,0,0,0,,,0,,,,2.68,0,0,0,0
File,"maven-maven-3.3.0/maven-artifact/src/site/site.xml",maven-maven-3.3.0/maven-artifact/src/site/site.xml,0,0,0,0,36,5,14,17,,,,,0,,,0,,0,,,,,,,,,,36,0,0,0,5,0,0,0,14,0,0,,,17,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,1.21,0,0,0,0
File,"maven-maven-3.3.0/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/ComparableVersionTest.java",maven-maven-3.3.0/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/ComparableVersionTest.java,1,1,1,1,16,1,13,1,,,,,1,0,2,11,,11,11,0,11,,0,4,0,7,,231,,,,30,,,,167,,,41,112,37,,,,,,,111,129,38,,,91,,,,,,,,4,4,4,1,,,2,,,,0.22,15,15,15,11
File,"maven-maven-3.3.0/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/DefaultArtifactVersionTest.java",maven-maven-3.3.0/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/DefaultArtifactVersionTest.java,1,1,1,1,15,1,13,0,,,,,1,0,0,12,,12,12,0,12,,0,4,0,8,,223,,,,28,,,,166,,,22,118,30,,,,,,,112,126,19,,,107,,,,,,,,2,2,2,1,,,1,,,,0.18,13,13,13,12
File,"maven-maven-3.3.0/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/VersionRangeTest.java",maven-maven-3.3.0/maven-artifact/src/test/java/org/apache/maven/artifact/versioning/VersionRangeTest.java,1,1,1,1,66,5,60,0,,,,,1,0,8,10,,10,10,0,10,,0,1,0,9,,730,,,,75,,,,623,,,44,575,32,,,,,,,577,589,37,,,552,,,,,,,,2,2,2,1,,,1,,,,0.05,11,11,11,10
File,"maven-maven-3.3.0/maven-builder-support/pom.xml",maven-maven-3.3.0/maven-builder-support/pom.xml,0,0,0,0,49,10,23,17,,,,,0,,,0,,0,,,,,,,,,,49,0,0,0,10,0,0,0,23,0,0,,,17,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0.74,0,0,0,0
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/DefaultProblem.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/DefaultProblem.java,2,2,2,1,11,1,9,1,,,,,1,0,0,9,,9,9,6,9,,0,0,0,9,,161,,,,27,,,,96,,,23,37,38,,,,,,,36,54,20,,,34,,,,,,,,7,7,7,1,,,2,,,,0.40,19,19,20,9
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/DefaultProblemCollector.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/DefaultProblemCollector.java,1,1,1,1,4,0,4,0,,,,,1,0,0,4,,4,4,2,4,,0,0,0,4,,64,,,,11,,,,29,,,15,5,24,,,,,,,10,15,11,,,4,,,,,,,,2,2,2,1,,,0,,,,0.83,5,5,5,4
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/FileSource.java,1,1,1,1,7,0,5,2,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,79,,,,8,,,,38,,,17,7,33,,,,,,,12,19,12,,,7,,,,,,,,2,2,2,1,,,1,,,,0.87,6,6,6,5
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Problem.java,1,1,1,1,0,0,0,0,,,,,2,0,0,2,,7,9,3,9,,7,0,0,2,,101,,,,13,,,,17,,,13,0,74,,,,,,,8,10,10,,,0,,,,,,,,1,1,1,1,,,0,,,,4.35,2,2,2,2
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollector.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollector.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,59,,,,7,,,,8,,,6,0,44,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,5.50,0,0,0,0
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollectorFactory.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/ProblemCollectorFactory.java,1,1,1,1,10,0,4,6,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,43,,,,5,,,,9,,,4,1,29,,,,,,,3,5,4,,,1,,,,,,,,1,1,1,1,,,0,,,,3.22,1,1,1,1
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Source.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/Source.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,49,,,,6,,,,9,,,7,0,34,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,3.78,0,0,0,0
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/StringSource.java,1,1,1,1,7,0,4,2,,,,,1,0,0,6,,6,6,2,6,,0,0,0,6,,90,,,,12,,,,39,,,18,7,39,,,,,,,13,20,13,,,7,,,,,,,,3,3,3,1,,,0,,,,1.00,8,8,8,6
File,"maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java",maven-maven-3.3.0/maven-builder-support/src/main/java/org/apache/maven/building/UrlSource.java,1,1,1,1,7,0,5,2,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,80,,,,10,,,,37,,,16,7,33,,,,,,,11,18,11,,,7,,,,,,,,2,2,2,1,,,1,,,,0.89,6,6,6,5
File,"maven-maven-3.3.0/maven-builder-support/src/site/site.xml",maven-maven-3.3.0/maven-builder-support/src/site/site.xml,0,0,0,0,36,5,14,17,,,,,0,,,0,,0,,,,,,,,,,36,0,0,0,5,0,0,0,14,0,0,,,17,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,1.21,0,0,0,0
File,"maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemCollectorTest.java",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemCollectorTest.java,1,1,1,1,21,4,17,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,76,,,,15,,,,43,,,14,28,18,,,,,,,32,35,12,,,23,,,,,,,,1,1,1,1,,,0,,,,0.42,2,2,2,2
File,"maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/DefaultProblemTest.java,1,1,1,1,13,2,10,0,,,,,1,0,0,7,,7,7,0,7,,0,0,0,7,,136,,,,29,,,,87,,,28,51,20,,,,,,,56,64,21,,,43,,,,,,,,1,1,1,1,,,0,,,,0.23,7,7,7,7
File,"maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/FileSourceTest.java,1,1,1,1,12,0,12,0,,,,,1,0,0,4,,4,4,0,4,,0,0,0,4,,93,,,,12,,,,63,,,25,24,18,,,,,,,25,34,20,,,14,,,,,,,,3,3,3,1,,,1,,,,0.29,7,7,7,4
File,"maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/ProblemCollectorFactoryTest.java",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/ProblemCollectorFactoryTest.java,1,1,1,1,11,2,9,0,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,45,,,,9,,,,18,,,11,6,18,,,,,,,11,13,10,,,3,,,,,,,,1,1,1,1,,,0,,,,1.00,1,1,1,1
File,"maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/StringSourceTest.java",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/StringSourceTest.java,1,1,1,1,14,1,12,0,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,79,,,,12,,,,49,,,18,20,18,,,,,,,21,28,14,,,14,,,,,,,,3,3,3,1,,,1,,,,0.37,5,5,5,3
File,"maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/UrlSourceTest.java",maven-maven-3.3.0/maven-builder-support/src/test/java/org/apache/maven/building/UrlSourceTest.java,2,2,2,1,15,0,14,0,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,87,,,,11,,,,58,,,23,21,18,,,,,,,23,31,18,,,13,,,,,,,,3,3,3,1,,,1,,,,0.31,6,6,6,3
File,"maven-maven-3.3.0/maven-compat/pom.xml",maven-maven-3.3.0/maven-compat/pom.xml,0,0,0,0,115,10,96,11,,,,,0,,,0,,0,,,,,,,,,,115,0,0,0,10,0,0,0,96,0,0,,,11,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0.11,0,0,0,0
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/ArtifactScopeEnum.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/ArtifactScopeEnum.java,2,2,2,2,11,0,8,2,,,,,1,1,2,7,,5,6,7,7,,2,0,0,5,,133,,,,16,,,,75,,,17,30,42,,,,,,,19,36,13,,,23,,,,,,,,6,6,6,6,,,4,,,,0.56,18,18,18,17
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/ArtifactStatus.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/ArtifactStatus.java,1,1,2,1,8,1,7,0,,,,,1,1,7,6,,6,5,2,6,,0,1,0,5,,124,,,,23,,,,60,,,22,24,41,,,,,,,26,37,21,,,16,,,,,,,,3,3,4,3,,,1,,,,0.68,11,11,12,8
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/UnknownRepositoryLayoutException.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/UnknownRepositoryLayoutException.java,1,1,1,1,4,0,4,0,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,54,,,,8,,,,21,,,8,5,25,,,,,,,8,12,7,,,5,,,,,,,,1,1,1,1,,,0,,,,1.19,3,3,3,3
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/ArtifactDeployer.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/ArtifactDeployer.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,1,2,,2,0,0,0,,61,,,,6,,,,15,,,13,1,40,,,,,,,7,8,8,,,0,,,,,,,,0,0,0,0,,,0,,,,2.67,0,0,0,0
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/ArtifactDeploymentException.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/ArtifactDeploymentException.java,1,1,1,1,4,0,4,0,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,43,,,,4,,,,18,,,7,3,21,,,,,,,4,8,5,,,3,,,,,,,,1,1,1,1,,,0,,,,1.17,3,3,3,3
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/DefaultArtifactDeployer.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/DefaultArtifactDeployer.java,5,5,7,1,47,4,38,4,,,,,1,0,0,2,,2,2,3,2,,0,0,0,2,,161,,,,19,,,,115,,,55,43,27,,,,,,,60,74,46,,,28,,,,,,,,10,10,13,1,,,2,,,,0.23,11,11,14,2
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstallationException.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstallationException.java,1,1,1,1,4,0,4,0,,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,43,,,,4,,,,18,,,7,3,21,,,,,,,4,8,5,,,3,,,,,,,,1,1,1,1,,,0,,,,1.17,3,3,3,3
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstaller.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstaller.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,1,2,,2,0,0,0,,60,,,,6,,,,13,,,11,1,41,,,,,,,7,8,8,,,0,,,,,,,,0,0,0,0,,,0,,,,3.15,0,0,0,0
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/DefaultArtifactInstaller.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/DefaultArtifactInstaller.java,4,4,4,1,35,4,28,2,,,,,1,0,0,2,,2,2,2,2,,0,0,0,2,,136,,,,18,,,,92,,,45,32,26,,,,,,,48,58,37,,,21,,,,,,,,7,7,8,1,,,2,,,,0.28,8,8,9,2
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,3,3,4,3,21,3,18,0,,,,,1,0,0,5,,5,5,5,5,,0,0,0,5,,182,,,,31,,,,130,,,58,48,21,,,,,,,61,81,47,,,34,,,,,,,,6,6,8,6,,,5,,,,0.16,17,17,20,15
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonConfigurationException.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonConfigurationException.java,1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,38,,,,3,,,,14,,,6,2,21,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,,0,,,,1.50,2,2,2,2
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonManager.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonManager.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,5,5,0,5,,5,0,0,0,,56,,,,9,,,,20,,,18,0,27,,,,,,,13,14,14,,,0,,,,,,,,0,0,0,0,,,0,,,,1.35,0,0,0,0
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/ArtifactRepositoryFactory.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/ArtifactRepositoryFactory.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,7,7,3,7,,7,0,0,0,,55,,,,12,,,,24,,,22,3,19,,,,,,,13,14,14,,,0,,,,,,,,0,0,0,0,,,0,,,,0.79,0,0,0,0
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepository.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepository.java,1,1,1,1,7,0,5,1,,,,,1,0,0,26,,26,26,7,26,,0,0,0,26,,267,,,,49,,,,168,,,49,54,50,,,,,,,60,93,45,,,48,,,,,,,,4,4,4,1,,,1,,,,0.30,33,33,33,26
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepositoryFactory.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepositoryFactory.java,1,1,1,1,7,0,6,0,,,,,1,0,0,9,,9,9,3,9,,0,2,0,7,,124,,,,22,,,,80,,,41,17,22,,,,,,,27,39,25,,,14,,,,,,,,3,3,5,1,,,2,,,,0.28,11,11,13,9
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/layout/FlatRepositoryLayout.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/layout/FlatRepositoryLayout.java,1,1,1,1,7,1,6,0,,,,,1,0,2,6,,6,6,0,6,,0,1,0,5,,92,,,,18,,,,51,,,21,17,23,,,,,,,21,30,18,,,12,,,,,,,,3,3,4,1,,,1,,,,0.45,8,8,9,6
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,5,5,6,1,40,2,35,1,,,,,1,0,0,12,,12,12,2,12,,0,6,1,5,,560,,,,52,,,,467,,,101,206,43,,,,,,,140,207,77,,,130,,,,,,,,17,17,18,3,,,7,,,,0.09,67,67,76,14
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/GroupRepositoryMetadata.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/GroupRepositoryMetadata.java,1,1,1,1,5,0,5,0,,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,119,,,,18,,,,77,,,26,23,24,,,,,,,27,42,23,,,19,,,,,,,,4,4,5,1,,,2,,,,0.31,15,15,16,12
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataBridge.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataBridge.java,1,1,1,1,5,0,5,0,,,,,2,0,0,16,,16,16,3,16,,0,1,0,15,,172,,,,26,,,,122,,,42,33,24,,,,,,,39,61,34,,,27,,,,,,,,4,3,4,4,,,2,,,,0.20,24,23,24,19
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataUtils.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataUtils.java,2,2,2,1,8,0,8,0,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,39,,,,4,,,,12,,,3,3,23,,,,,,,3,6,3,,,3,,,,,,,,2,2,2,1,,,1,,,,1.92,2,2,2,1
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/RepositoryMetadataReadException.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/RepositoryMetadataReadException.java,1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,40,,,,3,,,,14,,,6,2,23,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,,0,,,,1.64,2,2,2,2
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/SnapshotArtifactRepositoryMetadata.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/SnapshotArtifactRepositoryMetadata.java,1,1,1,1,4,0,4,0,,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,98,,,,15,,,,59,,,19,14,24,,,,,,,18,31,17,,,14,,,,,,,,2,2,2,1,,,0,,,,0.41,13,13,13,12
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactCollector.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactCollector.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,42,,,,6,,,,18,,,16,0,18,,,,,,,8,9,9,,,0,,,,,,,,0,0,0,0,,,0,,,,1.00,0,0,0,0
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolver.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolver.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,10,10,1,10,,10,0,0,0,,108,,,,16,,,,62,,,60,1,30,,,,,,,20,21,21,,,0,,,,,,,,0,0,0,0,,,0,,,,0.48,0,0,0,0
File,"maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DebugResolutionListener.java",maven-maven-3.3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DebugResolutionListener.java,1,1,1,1,7,0,6,0,,,,,1,0,1,15,,15,15,2,15,,0,0,0,15,,167,,,,24,,,,110,,,32,40,33,,,,,,,35,58,31,,,27,,,,,,,,3,3,3,1,,,1,,,,0.30,23,23,23,15
