,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
361,freeswitch-1.5.0/libs/broadvoice/tests/broadvoice_tests.c,4.0,67.0,2.0,26.0,293.0,42.0,9.0,9.0,9.0,6.0,72.0,4.0,65.0,2.0,0.0,4.0,361.0,26.0,273.0,48.0,339.0,42.0,5.0,16.0,166.0,155.0,47.0,6.0,102.0,17.0,17.0,17.0,10.0,4.0,0.15,36.0,36.0,36.0,24.0,1,336,0,1,0
362,freeswitch-1.5.0/libs/broadvoice/tests/bv16_tests.c,9.0,61.0,1.0,26.0,133.0,28.0,8.0,8.0,9.0,5.0,71.0,9.0,57.0,1.0,0.0,2.0,187.0,26.0,115.0,20.0,34.0,28.0,3.0,16.0,69.0,52.0,20.0,3.0,29.0,15.0,15.0,16.0,9.0,3.0,0.24,16.0,16.0,17.0,10.0,1,163,0,1,0
363,freeswitch-1.5.0/libs/broadvoice/tests/bv32_tests.c,9.0,63.0,2.0,25.0,137.0,29.0,8.0,8.0,9.0,5.0,73.0,9.0,57.0,1.0,0.0,2.0,191.0,25.0,115.0,20.0,34.0,28.0,6.0,18.0,70.0,52.0,20.0,3.0,29.0,15.0,15.0,16.0,9.0,3.0,0.24,16.0,16.0,17.0,10.0,1,168,0,1,0
364,freeswitch-1.5.0/libs/broadvoice/tests/g192_bit_stream.c,3.0,47.0,2.0,12.0,123.0,31.0,6.0,6.0,6.0,3.0,51.0,3.0,47.0,2.0,0.0,2.0,166.0,12.0,115.0,43.0,39.0,31.0,1.0,8.0,53.0,58.0,34.0,0.0,24.0,9.0,9.0,9.0,5.0,3.0,0.27,12.0,12.0,12.0,6.0,2,162,8,1,0
365,freeswitch-1.5.0/libs/curl/lib/amigaos.c,3.0,14.0,1.0,11.0,40.0,23.0,3.0,3.0,3.0,1.0,17.0,3.0,13.0,1.0,0.0,2.0,74.0,11.0,27.0,9.0,7.0,23.0,3.0,11.0,13.0,22.0,13.0,0.0,9.0,4.0,4.0,4.0,1.0,1.0,0.85,6.0,6.0,6.0,2.0,1,68,0,1,0
366,freeswitch-1.5.0/libs/curl/lib/base64.c,6.0,39.0,5.0,49.0,197.0,75.0,8.0,8.0,9.0,1.0,48.0,6.0,39.0,5.0,0.0,3.0,314.0,34.0,119.0,21.0,209.0,66.0,88.0,18.0,126.0,97.0,21.0,0.0,76.0,8.0,8.0,11.0,3.0,3.0,0.55,24.0,23.0,28.0,5.0,1,265,0,1,0
367,freeswitch-1.5.0/libs/curl/lib/connect.c,9.0,45.0,14.0,124.0,598.0,217.0,6.0,6.0,6.0,3.0,65.0,8.0,34.0,9.0,0.0,11.0,906.0,113.0,382.0,78.0,896.0,163.0,175.0,147.0,244.0,250.0,69.0,4.0,177.0,16.0,16.0,16.0,10.0,3.0,0.43,65.0,65.0,66.0,42.0,1,782,0,1,0
368,freeswitch-1.5.0/libs/curl/lib/content_encoding.c,0.0,0.0,0.0,63.0,280.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2.0,0.0,0.0,0.0,23.0,397.0,26.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,361,0,1,0
369,freeswitch-1.5.0/libs/curl/lib/cookie.c,7.0,46.0,14.0,123.0,621.0,330.0,11.0,11.0,14.0,5.0,63.0,7.0,46.0,14.0,0.0,13.0,1015.0,123.0,602.0,71.0,964.0,330.0,1.0,19.0,282.0,408.0,71.0,2.0,335.0,87.0,81.0,115.0,40.0,8.0,0.55,148.0,142.0,188.0,69.0,1,871,0,1,0
370,freeswitch-1.5.0/libs/curl/lib/dict.c,13.0,80.0,7.0,39.0,214.0,40.0,16.0,16.0,23.0,5.0,94.0,13.0,80.0,7.0,0.0,2.0,280.0,39.0,160.0,20.0,275.0,40.0,11.0,54.0,72.0,107.0,23.0,0.0,84.0,27.0,27.0,36.0,9.0,5.0,0.25,32.0,32.0,45.0,10.0,1,241,0,1,0
371,freeswitch-1.5.0/libs/curl/lib/easy.c,5.0,19.0,4.0,143.0,574.0,205.0,4.0,4.0,4.0,3.0,26.0,5.0,17.0,4.0,0.0,14.0,896.0,105.0,242.0,36.0,579.0,134.0,358.0,115.0,244.0,153.0,40.0,0.0,113.0,18.0,18.0,18.0,13.0,3.0,0.55,56.0,56.0,61.0,44.0,1,753,0,1,0
372,freeswitch-1.5.0/libs/curl/lib/escape.c,3.0,21.0,3.0,23.0,117.0,48.0,2.0,2.0,3.0,1.0,26.0,3.0,17.0,2.0,0.0,5.0,181.0,23.0,87.0,20.0,31.0,44.0,14.0,20.0,53.0,51.0,22.0,0.0,29.0,6.0,6.0,8.0,1.0,2.0,0.51,12.0,12.0,14.0,5.0,1,158,0,1,0
373,freeswitch-1.5.0/libs/curl/lib/file.c,12.0,51.0,12.0,61.0,271.0,86.0,9.0,9.0,9.0,6.0,71.0,11.0,44.0,8.0,0.0,4.0,406.0,59.0,177.0,293.0,375.0,70.0,49.0,77.0,116.0,125.0,40.0,1.0,84.0,17.0,17.0,18.0,12.0,2.0,0.4,34.0,34.0,36.0,25.0,1,343,0,1,0
374,freeswitch-1.5.0/libs/curl/lib/formdata.c,7.0,47.0,7.0,192.0,1072.0,422.0,7.0,7.0,7.0,3.0,59.0,7.0,46.0,7.0,0.0,19.0,1638.0,177.0,883.0,903.0,945.0,408.0,182.0,38.0,485.0,418.0,106.0,7.0,305.0,73.0,59.0,73.0,21.0,6.0,0.46,139.0,125.0,141.0,58.0,1,1425,0,1,0
375,freeswitch-1.5.0/libs/curl/lib/ftp.c,7.0,42.0,13.0,522.0,2553.0,932.0,7.0,6.0,7.0,4.0,59.0,7.0,37.0,11.0,0.0,58.0,3824.0,486.0,2186.0,381.0,3759.0,860.0,360.0,125.0,1246.0,1325.0,356.0,20.0,949.0,67.0,38.0,69.0,51.0,7.0,0.39,396.0,351.0,426.0,274.0,1,3284,0,1,0
376,freeswitch-1.5.0/libs/curl/lib/getenv.c,0.0,15.0,1.0,7.0,39.0,24.0,1.0,1.0,1.0,1.0,15.0,0.0,5.0,1.0,0.0,2.0,69.0,7.0,10.0,3.0,2.0,23.0,11.0,19.0,10.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.3,2.0,2.0,2.0,2.0,1,62,0,1,0
377,freeswitch-1.5.0/libs/curl/lib/getinfo.c,4.0,85.0,7.0,14.0,180.0,40.0,23.0,7.0,23.0,20.0,93.0,4.0,81.0,6.0,0.0,2.0,231.0,14.0,161.0,8.0,198.0,38.0,7.0,13.0,103.0,151.0,12.0,5.0,134.0,43.0,11.0,43.0,39.0,4.0,0.24,45.0,13.0,45.0,40.0,1,217,0,1,0
378,freeswitch-1.5.0/libs/curl/lib/gtls.c,0.0,0.0,0.0,83.0,357.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,2.0,0.0,0.0,0.0,30.0,517.0,32.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,466,0,1,0
379,freeswitch-1.5.0/libs/curl/lib/hash.c,2.0,15.0,2.0,45.0,233.0,48.0,3.0,3.0,3.0,1.0,18.0,2.0,15.0,2.0,0.0,12.0,315.0,42.0,178.0,33.0,79.0,47.0,45.0,13.0,115.0,129.0,37.0,0.0,92.0,5.0,5.0,5.0,5.0,4.0,0.26,36.0,36.0,38.0,23.0,1,270,0,1,0
380,freeswitch-1.5.0/libs/curl/lib/hostares.c,0.0,0.0,0.0,49.0,182.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,13.0,0.0,0.0,0.0,29.0,225.0,59.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,258,0,1,0
381,freeswitch-1.5.0/libs/curl/lib/hostasyn.c,0.0,0.0,0.0,22.0,98.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,10.0,0.0,0.0,0.0,28.0,99.0,55.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,152,0,1,0
382,freeswitch-1.5.0/libs/curl/lib/hostip.c,3.0,15.0,3.0,95.0,336.0,220.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,3.0,0.0,18.0,636.0,95.0,260.0,64.0,297.0,209.0,32.0,67.0,144.0,170.0,61.0,2.0,107.0,16.0,16.0,16.0,7.0,4.0,0.8,50.0,50.0,50.0,29.0,1,541,0,1,0
383,freeswitch-1.5.0/libs/curl/lib/hostip4.c,11.0,37.0,37.0,50.0,169.0,196.0,3.0,3.0,3.0,1.0,79.0,7.0,21.0,7.0,0.0,3.0,389.0,37.0,62.0,14.0,294.0,105.0,152.0,66.0,53.0,36.0,18.0,1.0,17.0,5.0,5.0,5.0,1.0,2.0,1.69,9.0,9.0,9.0,3.0,1,339,0,1,0
384,freeswitch-1.5.0/libs/curl/lib/hostip6.c,0.0,0.0,0.0,29.0,205.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,11.0,0.0,0.0,0.0,28.0,228.0,71.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,277,0,1,0
385,freeswitch-1.5.0/libs/curl/lib/hostsyn.c,1.0,8.0,0.0,17.0,76.0,50.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,0.0,0.0,3.0,138.0,17.0,23.0,7.0,11.0,48.0,14.0,53.0,10.0,13.0,3.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,2.09,3.0,3.0,3.0,3.0,1,121,0,1,0
386,freeswitch-1.5.0/libs/curl/lib/hostthre.c,0.0,0.0,0.0,98.0,571.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,12.0,0.0,0.0,0.0,28.0,758.0,96.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,742,0,1,0
387,freeswitch-1.5.0/libs/curl/lib/http.c,12.0,70.0,20.0,295.0,1594.0,580.0,12.0,11.0,13.0,7.0,98.0,12.0,66.0,20.0,0.0,21.0,2375.0,292.0,1395.0,163.0,2369.0,572.0,118.0,106.0,680.0,711.0,155.0,19.0,537.0,117.0,111.0,135.0,69.0,6.0,0.41,242.0,236.0,279.0,148.0,1,2078,0,1,0
388,freeswitch-1.5.0/libs/curl/lib/http_chunks.c,10.0,95.0,19.0,29.0,205.0,110.0,17.0,12.0,17.0,14.0,119.0,9.0,82.0,18.0,0.0,2.0,330.0,26.0,164.0,16.0,107.0,108.0,26.0,20.0,95.0,108.0,13.0,2.0,93.0,32.0,23.0,32.0,27.0,6.0,0.66,33.0,24.0,33.0,28.0,1,294,0,1,0
389,freeswitch-1.5.0/libs/curl/lib/http_digest.c,9.0,64.0,16.0,56.0,338.0,112.0,14.0,14.0,15.0,8.0,84.0,9.0,64.0,16.0,0.0,5.0,483.0,56.0,318.0,35.0,452.0,112.0,0.0,20.0,151.0,210.0,37.0,0.0,173.0,32.0,32.0,36.0,23.0,6.0,0.35,68.0,68.0,73.0,42.0,1,417,0,1,0
390,freeswitch-1.5.0/libs/curl/lib/http_negotiate.c,0.0,0.0,0.0,44.0,248.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,1.0,0.0,0.0,0.0,22.0,300.0,26.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,282,0,1,0
391,freeswitch-1.5.0/libs/curl/lib/http_ntlm.c,0.0,0.0,0.0,149.0,761.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,2.0,0.0,0.0,0.0,33.0,1028.0,100.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,908,0,1,0
392,freeswitch-1.5.0/libs/curl/lib/if2ip.c,3.0,36.0,1.0,18.0,87.0,30.0,3.0,3.0,3.0,1.0,39.0,3.0,32.0,1.0,0.0,1.0,134.0,18.0,34.0,12.0,97.0,29.0,19.0,45.0,23.0,21.0,16.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.85,3.0,3.0,3.0,1.0,1,116,0,1,0
393,freeswitch-1.5.0/libs/curl/lib/inet_ntop.c,2.0,17.0,0.0,22.0,141.0,64.0,2.0,2.0,2.0,1.0,18.0,1.0,10.0,0.0,0.0,2.0,224.0,12.0,20.0,5.0,5.0,36.0,125.0,43.0,52.0,13.0,7.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.8,3.0,3.0,3.0,2.0,1,202,0,1,0
394,freeswitch-1.5.0/libs/curl/lib/inet_pton.c,2.0,27.0,2.0,19.0,160.0,66.0,5.0,5.0,6.0,5.0,29.0,2.0,23.0,1.0,0.0,2.0,241.0,16.0,47.0,10.0,30.0,45.0,108.0,36.0,72.0,41.0,13.0,1.0,27.0,9.0,9.0,10.0,9.0,4.0,0.96,10.0,10.0,11.0,10.0,1,222,0,1,0
395,freeswitch-1.5.0/libs/curl/lib/krb4.c,0.0,0.0,0.0,47.0,333.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2.0,0.0,0.0,0.0,43.0,376.0,39.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,377,0,1,0
396,freeswitch-1.5.0/libs/curl/lib/ldap.c,6.0,57.0,5.0,96.0,515.0,99.0,15.0,15.0,15.0,10.0,67.0,5.0,43.0,3.0,0.0,4.0,700.0,50.0,192.0,56.0,440.0,54.0,329.0,108.0,260.0,200.0,58.0,0.0,142.0,55.0,55.0,57.0,40.0,6.0,0.28,58.0,58.0,60.0,43.0,1,604,0,1,0
397,freeswitch-1.5.0/libs/curl/lib/llist.c,2.0,14.0,0.0,21.0,91.0,26.0,3.0,3.0,3.0,1.0,16.0,2.0,14.0,0.0,0.0,6.0,138.0,21.0,85.0,9.0,91.0,26.0,0.0,6.0,37.0,53.0,8.0,0.0,45.0,5.0,5.0,6.0,1.0,2.0,0.31,16.0,16.0,17.0,6.0,1,117,0,1,0
398,freeswitch-1.5.0/libs/curl/lib/md5.c,3.0,21.0,12.0,47.0,216.0,162.0,1.0,1.0,1.0,1.0,26.0,3.0,21.0,12.0,0.0,7.0,352.0,47.0,181.0,39.0,26.0,161.0,3.0,35.0,138.0,113.0,33.0,64.0,16.0,2.0,2.0,2.0,1.0,1.0,0.89,10.0,10.0,10.0,7.0,1,304,0,1,0
399,freeswitch-1.5.0/libs/curl/lib/memdebug.c,0.0,1.0,0.0,52.0,194.0,57.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,294.0,0.0,1.0,1.0,0.0,3.0,286.0,24.0,80.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1,242,0,1,0
400,freeswitch-1.5.0/libs/curl/lib/mprintf.c,6.0,42.0,6.0,166.0,940.0,172.0,14.0,10.0,15.0,8.0,52.0,6.0,40.0,6.0,0.0,17.0,1222.0,148.0,749.0,148.0,438.0,170.0,153.0,69.0,494.0,666.0,140.0,5.0,521.0,123.0,119.0,133.0,89.0,7.0,0.23,238.0,171.0,252.0,142.0,1,1056,0,1,0
401,freeswitch-1.5.0/libs/curl/lib/multi.c,8.0,38.0,11.0,304.0,1302.0,468.0,8.0,7.0,9.0,4.0,55.0,8.0,36.0,11.0,0.0,30.0,1986.0,300.0,1174.0,208.0,1943.0,461.0,92.0,50.0,629.0,829.0,187.0,1.0,641.0,74.0,59.0,80.0,28.0,6.0,0.39,237.0,211.0,259.0,122.0,1,1680,0,1,0
402,freeswitch-1.5.0/libs/curl/lib/netrc.c,15.0,127.0,20.0,32.0,173.0,56.0,9.0,9.0,9.0,4.0,153.0,13.0,94.0,17.0,0.0,1.0,247.0,27.0,101.0,24.0,21.0,53.0,45.0,42.0,62.0,42.0,24.0,0.0,18.0,9.0,9.0,9.0,4.0,3.0,0.52,9.0,9.0,9.0,4.0,1,214,0,1,0
403,freeswitch-1.5.0/libs/curl/lib/nwlib.c,6.0,25.0,6.0,48.0,180.0,75.0,4.0,4.0,4.0,1.0,36.0,6.0,23.0,6.0,0.0,6.0,300.0,48.0,159.0,62.0,45.0,75.0,9.0,21.0,77.0,98.0,45.0,0.0,53.0,14.0,14.0,14.0,4.0,5.0,0.47,26.0,26.0,26.0,9.0,1,270,0,1,0
404,freeswitch-1.5.0/libs/curl/lib/parsedate.c,5.0,33.0,7.0,45.0,271.0,170.0,7.0,7.0,11.0,3.0,43.0,5.0,31.0,6.0,0.0,6.0,428.0,45.0,250.0,95.0,159.0,162.0,13.0,16.0,120.0,147.0,55.0,0.0,92.0,28.0,28.0,47.0,12.0,6.0,0.65,44.0,44.0,64.0,23.0,1,363,0,1,0
405,freeswitch-1.5.0/libs/curl/lib/progress.c,3.0,24.0,7.0,53.0,280.0,114.0,5.0,4.0,5.0,2.0,32.0,3.0,22.0,6.0,0.0,11.0,424.0,48.0,247.0,38.0,385.0,107.0,26.0,20.0,111.0,145.0,38.0,1.0,106.0,24.0,24.0,28.0,9.0,2.0,0.43,50.0,43.0,54.0,22.0,1,368,0,1,0
406,freeswitch-1.5.0/libs/curl/lib/security.c,0.0,0.0,0.0,61.0,383.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,2.0,0.0,0.0,0.0,41.0,440.0,25.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,425,0,1,0
407,freeswitch-1.5.0/libs/curl/lib/select.c,10.0,86.0,2.0,31.0,213.0,56.0,15.0,15.0,15.0,8.0,96.0,7.0,55.0,1.0,0.0,2.0,296.0,25.0,115.0,15.0,49.0,45.0,82.0,43.0,104.0,80.0,15.0,0.0,65.0,16.0,16.0,16.0,9.0,3.0,0.39,30.0,30.0,30.0,17.0,2,266,1,2,0
408,freeswitch-1.5.0/libs/curl/lib/sendf.c,4.0,30.0,6.0,79.0,421.0,140.0,5.0,4.0,5.0,3.0,38.0,4.0,27.0,5.0,0.0,13.0,615.0,78.0,354.0,67.0,612.0,129.0,33.0,47.0,180.0,180.0,54.0,4.0,122.0,9.0,9.0,9.0,8.0,3.0,0.36,63.0,58.0,64.0,39.0,1,535,0,1,0
409,freeswitch-1.5.0/libs/curl/lib/share.c,6.0,29.0,2.0,38.0,153.0,35.0,8.0,6.0,8.0,4.0,36.0,6.0,28.0,2.0,0.0,5.0,219.0,38.0,138.0,16.0,92.0,35.0,0.0,15.0,63.0,108.0,16.0,5.0,87.0,21.0,11.0,21.0,18.0,4.0,0.25,39.0,29.0,39.0,24.0,1,181,0,1,0
410,freeswitch-1.5.0/libs/curl/lib/socks.c,19.0,125.0,39.0,65.0,390.0,162.0,19.0,18.0,19.0,13.0,172.0,19.0,125.0,39.0,0.0,3.0,585.0,65.0,374.0,43.0,581.0,162.0,2.0,16.0,190.0,222.0,38.0,5.0,179.0,33.0,33.0,35.0,23.0,3.0,0.43,56.0,53.0,58.0,39.0,1,517,0,1,0
411,freeswitch-1.5.0/libs/curl/lib/speedcheck.c,2.0,15.0,4.0,8.0,37.0,30.0,2.0,2.0,2.0,2.0,20.0,2.0,15.0,4.0,0.0,2.0,75.0,8.0,29.0,5.0,5.0,30.0,0.0,8.0,8.0,9.0,4.0,0.0,5.0,3.0,3.0,3.0,3.0,2.0,1.03,4.0,4.0,4.0,4.0,1,67,0,1,0
412,freeswitch-1.5.0/libs/curl/lib/splay.c,8.0,41.0,11.0,68.0,279.0,103.0,8.0,8.0,8.0,6.0,55.0,8.0,41.0,11.0,0.0,4.0,425.0,43.0,165.0,13.0,290.0,85.0,141.0,21.0,150.0,115.0,11.0,3.0,101.0,11.0,11.0,11.0,11.0,4.0,0.52,32.0,32.0,33.0,25.0,1,353,0,1,0
413,freeswitch-1.5.0/libs/curl/lib/sslgen.c,1.0,17.0,3.0,69.0,398.0,169.0,2.0,2.0,3.0,1.0,19.0,1.0,9.0,2.0,0.0,18.0,583.0,41.0,163.0,28.0,74.0,112.0,214.0,105.0,153.0,99.0,20.0,0.0,79.0,11.0,11.0,11.0,11.0,2.0,0.69,38.0,38.0,47.0,28.0,1,511,0,1,0
414,freeswitch-1.5.0/libs/curl/lib/ssluse.c,2.0,20.0,0.0,229.0,1289.0,398.0,1.0,1.0,1.0,1.0,22.0,0.0,6.0,0.0,0.0,2.0,1855.0,17.0,12.0,2.0,654.0,46.0,1748.0,170.0,529.0,8.0,3.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,3.83,2.0,2.0,2.0,2.0,2,1618,0,2,0
415,freeswitch-1.5.0/libs/curl/lib/strdup.c,5.0,13.0,0.0,7.0,17.0,22.0,1.0,1.0,1.0,1.0,18.0,5.0,13.0,0.0,0.0,1.0,46.0,7.0,13.0,6.0,4.0,22.0,0.0,4.0,8.0,10.0,6.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.69,1.0,1.0,1.0,1.0,1,39,0,1,0
416,freeswitch-1.5.0/libs/curl/lib/strequal.c,1.0,19.0,1.0,13.0,84.0,45.0,3.0,3.0,4.0,2.0,20.0,1.0,15.0,1.0,0.0,4.0,140.0,13.0,58.0,11.0,24.0,44.0,13.0,18.0,36.0,35.0,12.0,0.0,23.0,4.0,4.0,6.0,3.0,2.0,0.76,12.0,12.0,15.0,8.0,1,127,0,1,0
417,freeswitch-1.5.0/libs/curl/lib/strerror.c,25.0,71.0,9.0,121.0,549.0,85.0,25.0,2.0,26.0,23.0,102.0,24.0,56.0,6.0,0.0,4.0,742.0,107.0,222.0,8.0,199.0,60.0,327.0,60.0,271.0,209.0,10.0,2.0,197.0,80.0,3.0,80.0,75.0,1.0,0.27,100.0,9.0,102.0,93.0,2,622,1,2,0
418,freeswitch-1.5.0/libs/curl/lib/strtok.c,7.0,20.0,11.0,12.0,26.0,34.0,6.0,6.0,8.0,1.0,35.0,7.0,20.0,11.0,0.0,1.0,68.0,12.0,20.0,3.0,14.0,34.0,0.0,6.0,9.0,16.0,3.0,0.0,13.0,6.0,6.0,8.0,1.0,2.0,1.7,6.0,6.0,8.0,1.0,1,56,0,1,0
419,freeswitch-1.5.0/libs/curl/lib/strtoofft.c,0.0,0.0,0.0,17.0,95.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,0.0,30.0,129.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,148,0,1,0
420,freeswitch-1.5.0/libs/curl/lib/telnet.c,7.0,61.0,6.0,166.0,1119.0,146.0,10.0,6.0,10.0,1.0,73.0,5.0,51.0,4.0,0.0,16.0,1402.0,130.0,862.0,115.0,1394.0,108.0,262.0,79.0,534.0,532.0,105.0,5.0,422.0,28.0,20.0,31.0,8.0,5.0,0.13,153.0,102.0,158.0,31.0,1,1236,0,1,0
421,freeswitch-1.5.0/libs/curl/lib/tftp.c,5.0,36.0,6.0,97.0,544.0,157.0,7.0,5.0,7.0,3.0,46.0,5.0,36.0,6.0,0.0,12.0,790.0,97.0,488.0,103.0,764.0,157.0,10.0,56.0,256.0,348.0,102.0,5.0,241.0,27.0,15.0,28.0,13.0,6.0,0.32,78.0,55.0,80.0,42.0,1,693,0,1,0
422,freeswitch-1.5.0/libs/curl/lib/timeval.c,0.0,5.0,0.0,9.0,64.0,48.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0,116.0,7.0,27.0,7.0,2.0,40.0,40.0,10.0,34.0,9.0,7.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.48,5.0,5.0,5.0,5.0,1,107,0,1,0
423,freeswitch-1.5.0/libs/curl/lib/transfer.c,17.0,84.0,43.0,312.0,1425.0,794.0,17.0,16.0,20.0,8.0,135.0,17.0,80.0,43.0,0.0,16.0,2384.0,308.0,1277.0,126.0,2348.0,782.0,68.0,109.0,632.0,817.0,122.0,9.0,686.0,148.0,146.0,180.0,84.0,9.0,0.61,266.0,257.0,314.0,138.0,1,2063,0,1,0
424,freeswitch-1.5.0/libs/curl/lib/url.c,12.0,60.0,33.0,538.0,2467.0,1395.0,11.0,8.0,12.0,6.0,99.0,12.0,52.0,31.0,0.0,38.0,4192.0,516.0,1988.0,193.0,4157.0,1316.0,361.0,252.0,1218.0,1353.0,172.0,131.0,1050.0,159.0,111.0,160.0,138.0,6.0,0.66,424.0,290.0,459.0,259.0,2,3646,1,1,0
425,freeswitch-1.5.0/libs/curl/lib/version.c,4.0,37.0,5.0,20.0,174.0,42.0,1.0,1.0,1.0,1.0,43.0,4.0,10.0,1.0,0.0,2.0,223.0,20.0,45.0,43.0,41.0,34.0,63.0,85.0,39.0,16.0,11.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.76,2.0,2.0,2.0,2.0,1,203,0,1,0
426,freeswitch-1.5.0/libs/curl/src/getpass.c,3.0,31.0,12.0,27.0,147.0,69.0,4.0,4.0,4.0,1.0,37.0,3.0,18.0,12.0,0.0,2.0,216.0,20.0,36.0,9.0,14.0,55.0,83.0,57.0,53.0,25.0,8.0,1.0,16.0,5.0,5.0,5.0,1.0,1.0,1.53,7.0,7.0,7.0,2.0,1,189,0,1,0
427,freeswitch-1.5.0/libs/curl/src/homedir.c,3.0,31.0,5.0,13.0,79.0,32.0,2.0,2.0,2.0,2.0,36.0,2.0,10.0,2.0,0.0,2.0,119.0,10.0,19.0,6.0,10.0,26.0,43.0,30.0,25.0,15.0,6.0,0.0,9.0,3.0,3.0,3.0,3.0,1.0,1.37,4.0,4.0,4.0,4.0,1,106,0,1,0
428,freeswitch-1.5.0/libs/curl/src/main.c,9.0,77.0,16.0,464.0,3506.0,867.0,14.0,10.0,15.0,7.0,97.0,9.0,70.0,15.0,0.0,39.0,4565.0,436.0,2921.0,3656.0,4409.0,753.0,496.0,265.0,1655.0,1949.0,456.0,14.0,1479.0,212.0,143.0,228.0,154.0,8.0,0.26,545.0,406.0,603.0,280.0,1,4101,0,1,0
429,freeswitch-1.5.0/libs/curl/src/urlglob.c,7.0,59.0,10.0,61.0,430.0,101.0,8.0,6.0,11.0,4.0,71.0,7.0,59.0,10.0,0.0,7.0,562.0,61.0,418.0,68.0,541.0,101.0,1.0,12.0,234.0,242.0,68.0,0.0,174.0,19.0,13.0,21.0,11.0,4.0,0.24,58.0,44.0,74.0,31.0,1,501,0,1,0
