Name,NumRevision,NumAdded,NumDeleted,NumAuthor
git-2.11.0/t/helper/test-hashmap.c,2,215,1,2
git-2.11.0/t/helper/test-dump-untracked-cache.c,3,63,5,3
git-2.11.0/t/helper/test-run-command.c,4,78,4,3
git-2.11.0/t/helper/test-ctype.c,2,36,1,2
git-2.11.0/t/helper/test-dump-cache-tree.c,3,61,1,3
git-2.11.0/t/helper/test-submodule-config.c,5,67,5,3
git-2.11.0/t/helper/test-read-cache.c,2,13,1,2
git-2.11.0/t/helper/test-match-trees.c,3,29,8,2
git-2.11.0/t/helper/test-revision-walking.c,2,58,1,2
git-2.11.0/t/helper/test-delta.c,2,70,1,2
git-2.11.0/t/helper/test-mktemp.c,2,12,1,2
git-2.11.0/t/helper/test-line-buffer.c,2,83,1,2
git-2.11.0/t/helper/test-dump-split-index.c,3,35,2,3
git-2.11.0/t/helper/test-sha1.c,2,50,1,2
git-2.11.0/t/helper/test-regex.c,4,67,3,2
git-2.11.0/t/helper/test-wildmatch.c,2,21,1,2
git-2.11.0/t/helper/test-config.c,6,179,1,3
git-2.11.0/t/helper/test-index-version.c,2,13,1,2
git-2.11.0/t/helper/test-chmtime.c,2,106,1,2
git-2.11.0/t/helper/test-string-list.c,2,90,1,2
git-2.11.0/t/helper/test-urlmatch-normalization.c,2,44,1,2
git-2.11.0/t/helper/test-path-utils.c,2,241,2,2
git-2.11.0/t/helper/test-svn-fe.c,2,47,2,2
git-2.11.0/contrib/credential/osxkeychain/git-credential-osxkeychain.c,3,156,2,3
git-2.11.0/contrib/credential/wincred/git-credential-wincred.c,6,385,118,5
git-2.11.0/contrib/credential/libsecret/git-credential-libsecret.c,1,309,0,1
git-2.11.0/contrib/credential/gnome-keyring/git-credential-gnome-keyring.c,19,547,167,4
git-2.11.0/contrib/svn-fe/svn-fe.c,6,20,4,4
git-2.11.0/contrib/convert-objects/convert-objects.c,2,282,3,2
git-2.11.0/contrib/examples/builtin-fetch--tool.c,8,531,11,6
git-2.11.0/ewah/ewah_io.c,7,191,28,3
git-2.11.0/ewah/bitmap.c,5,203,30,3
git-2.11.0/ewah/ewah_bitmap.c,5,589,20,3
git-2.11.0/ewah/ewah_rlw.c,1,92,0,1
git-2.11.0/refs/iterator.c,2,323,0,1
git-2.11.0/refs/files-backend.c,110,5207,1571,9
git-2.11.0/builtin/diff-files.c,6,67,3,5
git-2.11.0/builtin/column.c,6,65,12,4
git-2.11.0/builtin/repack.c,48,496,118,11
git-2.11.0/builtin/log.c,219,2355,667,50
git-2.11.0/builtin/diff.c,58,611,191,18
git-2.11.0/builtin/fetch.c,196,2233,986,41
git-2.11.0/builtin/reflog.c,54,1096,439,13
git-2.11.0/builtin/remote-ext.c,11,245,66,8
git-2.11.0/builtin/remote.c,127,2036,637,36
git-2.11.0/builtin/merge-file.c,21,135,39,11
git-2.11.0/builtin/for-each-ref.c,66,1357,1286,19
git-2.11.0/builtin/am.c,100,2391,385,16
git-2.11.0/builtin/submodule--helper.c,63,1107,161,7
git-2.11.0/builtin/ls-tree.c,21,222,48,8
git-2.11.0/builtin/update-index.c,66,1396,363,19
git-2.11.0/builtin/merge-tree.c,21,412,90,9
git-2.11.0/builtin/notes.c,95,1675,798,24
git-2.11.0/builtin/cat-file.c,76,870,327,18
git-2.11.0/builtin/check-ignore.c,22,262,95,8
git-2.11.0/builtin/name-rev.c,30,448,94,14
git-2.11.0/builtin/credential.c,2,30,4,2
git-2.11.0/builtin/rerere.c,28,227,126,13
git-2.11.0/builtin/push.c,94,787,290,29
git-2.11.0/builtin/update-ref.c,44,725,348,13
git-2.11.0/builtin/ls-files.c,65,948,347,21
git-2.11.0/builtin/shortlog.c,41,493,195,19
git-2.11.0/builtin/merge-recursive.c,13,106,36,10
git-2.11.0/builtin/fsck.c,63,960,322,12
git-2.11.0/builtin/rev-parse.c,62,1011,178,21
git-2.11.0/builtin/mktag.c,6,175,29,4
git-2.11.0/builtin/checkout.c,268,2224,1091,47
git-2.11.0/builtin/hash-object.c,20,225,86,8
git-2.11.0/builtin/mktree.c,8,187,19,6
git-2.11.0/builtin/show-branch.c,64,1081,225,21
git-2.11.0/builtin/apply.c,280,6291,6261,36
git-2.11.0/builtin/send-pack.c,53,880,627,12
git-2.11.0/builtin/rm.c,45,556,172,18
git-2.11.0/builtin/pack-redundant.c,5,616,7,5
git-2.11.0/builtin/commit-tree.c,25,226,114,10
git-2.11.0/builtin/prune-packed.c,9,130,75,6
git-2.11.0/builtin/verify-commit.c,5,90,12,3
git-2.11.0/builtin/commit.c,362,2811,1210,59
git-2.11.0/builtin/write-tree.c,2,57,5,2
git-2.11.0/builtin/reset.c,76,742,398,19
git-2.11.0/builtin/fmt-merge-msg.c,76,947,320,20
git-2.11.0/builtin/blame.c,222,3712,1084,44
git-2.11.0/builtin/init-db.c,68,850,340,18
git-2.11.0/builtin/check-mailmap.c,3,55,2,3
git-2.11.0/builtin/annotate.c,2,25,7,2
git-2.11.0/builtin/archive.c,15,165,71,10
git-2.11.0/builtin/merge-ours.c,1,30,0,1
git-2.11.0/builtin/pack-objects.c,153,3566,901,25
git-2.11.0/builtin/update-server-info.c,4,25,4,3
git-2.11.0/builtin/check-ref-format.c,11,146,71,5
git-2.11.0/builtin/prune.c,37,345,208,11
git-2.11.0/builtin/merge-index.c,8,108,11,7
git-2.11.0/builtin/help.c,42,571,141,20
git-2.11.0/builtin/count-objects.c,12,243,93,6
git-2.11.0/builtin/remote-fd.c,3,71,4,2
git-2.11.0/builtin/fast-export.c,66,1101,162,24
git-2.11.0/builtin/stripspace.c,11,153,101,8
git-2.11.0/builtin/pull.c,42,871,117,11
git-2.11.0/builtin/branch.c,188,1658,895,37
git-2.11.0/builtin/show-ref.c,23,291,89,14
git-2.11.0/builtin/verify-pack.c,7,180,110,6
git-2.11.0/builtin/replace.c,46,550,138,16
git-2.11.0/builtin/fetch-pack.c,95,1487,1268,15
git-2.11.0/builtin/config.c,100,1096,453,30
git-2.11.0/builtin/patch-id.c,11,233,72,9
git-2.11.0/builtin/clean.c,74,1147,281,22
git-2.11.0/builtin/tag.c,96,1173,748,28
git-2.11.0/builtin/merge-base.c,19,267,54,10
git-2.11.0/builtin/revert.c,127,1883,1702,23
git-2.11.0/builtin/mv.c,50,477,217,21
git-2.11.0/builtin/diff-tree.c,13,193,24,8
git-2.11.0/builtin/add.c,115,963,558,25
git-2.11.0/builtin/symbolic-ref.c,13,96,25,11
git-2.11.0/builtin/ls-remote.c,20,178,78,13
git-2.11.0/builtin/pack-refs.c,5,25,6,5
git-2.11.0/builtin/bisect--helper.c,4,35,9,4
git-2.11.0/builtin/verify-tag.c,18,164,113,9
git-2.11.0/builtin/bundle.c,6,75,10,6
git-2.11.0/builtin/unpack-file.c,3,33,4,3
git-2.11.0/builtin/var.c,5,90,12,5
git-2.11.0/builtin/check-attr.c,28,258,96,9
git-2.11.0/builtin/diff-index.c,6,55,4,6
git-2.11.0/builtin/interpret-trailers.c,4,46,5,4
git-2.11.0/builtin/clone.c,205,1602,601,38
git-2.11.0/builtin/read-tree.c,18,257,40,11
git-2.11.0/builtin/mailsplit.c,12,337,31,10
git-2.11.0/builtin/grep.c,152,1656,847,31
git-2.11.0/builtin/upload-archive.c,15,244,135,8
git-2.11.0/builtin/unpack-objects.c,18,548,25,11
git-2.11.0/builtin/describe.c,46,629,198,20
git-2.11.0/builtin/worktree.c,53,607,123,10
git-2.11.0/builtin/rev-list.c,51,549,184,13
git-2.11.0/builtin/mailinfo.c,58,1507,1446,12
git-2.11.0/builtin/get-tar-commit-id.c,3,37,3,3
git-2.11.0/builtin/checkout-index.c,28,361,133,13
git-2.11.0/builtin/gc.c,59,557,169,20
git-2.11.0/builtin/index-pack.c,128,2187,590,21
git-2.11.0/builtin/receive-pack.c,177,2307,621,29
git-2.11.0/builtin/merge.c,253,2508,1076,41
